asin,n_rows,n_unique,min_label,max_label
B07XYYTM6L,14,1,True,True
B07XZ12MYN,11,1,True,True
B07Y18V991,41,1,True,True
B07Y1TMWCJ,25,1,False,False
B07Y1VRLMQ,248,1,True,True
B07Y1VYMHH,225,1,True,True
B07Y1W2KLV,29,1,False,False
B07Y21PLQM,37,1,False,False
B07Y26BQDC,171,1,True,True
B07Y28D6K9,45,1,False,False
B07Y2F8DP1,91,1,False,False
B07Y2QLWQ8,44,1,True,True
B07Y2Z29V2,28,1,False,False
B07Y36JDZD,35,1,True,True
B07Y37Q3WK,2,1,False,False
B07Y385TBJ,32,1,True,True
B07Y3DC9M5,11,1,False,False
B07Y3DLQ7K,147,1,False,False
B07Y3TH1HR,124,1,True,True
B07Y3TR6QP,8,1,True,True
B07Y3YR4TT,64,1,True,True
B07Y4C8G74,56,1,True,True
B07Y4CLVZN,95,1,False,False
B07Y4D9FPW,57,1,True,True
B07Y4J2FK4,16,1,False,False
B07Y51YW59,9,1,False,False
B07Y5CR7QZ,62,1,True,True
B07Y5PQYR3,218,1,False,False
B07Y5SX5DG,57,1,True,True
B07Y64XC55,119,1,False,False
B07Y65VLKJ,104,1,False,False
B07Y66P5FD,34,1,True,True
B07Y7S7311,31,1,True,True
B07Y7SPHLB,895,1,True,True
B07Y7V7GV3,31,1,False,False
B07Y7XJP4F,98,1,True,True
B07Y81P6GL,406,1,True,True
B07Y82DPGB,7,1,False,False
B07Y85ZDH2,45,1,True,True
B07Y8CGVR4,63,1,False,False
B07Y8G6546,58,1,True,True
B07Y8Q2X7C,16,1,True,True
B07Y9BMV4B,88,1,True,True
B07Y9JWR1N,18,1,False,False
B07Y9K66KT,5,1,False,False
B07Y9NP71Q,106,1,False,False
B07Y9PTTYB,35,1,False,False
B07Y9VMPQG,75,1,True,True
B07Y9WV1XH,3,1,False,False
B07Y9XJHDL,4,1,True,True
B07Y9Z955F,20,1,True,True
B07YB77R2K,43,1,True,True
B07YB9K7WJ,177,1,False,False
B07YBRLKPX,85,1,True,True
B07YC6CGXG,6,1,True,True
B07YC88LTG,11,1,True,True
B07YC8XFJW,15,1,False,False
B07YC9PRJW,103,1,False,False
B07YCCWQTM,21,1,True,True
B07YCGLNDD,105,1,True,True
B07YCGX8NK,146,1,False,False
B07YCM8KXF,8,1,True,True
B07YD4ZMMR,23,1,False,False
B07YDBSJZJ,129,1,True,True
B07YDBTWFP,8,1,False,False
B07YDG2BRW,49,1,True,True
B07YDGT33N,18,1,False,False
B07YDGVCG2,5,1,True,True
B07YDH4PHL,19,1,True,True
B07YDHCH87,35,1,True,True
B07YDLL7HT,7,1,False,False
B07YDPJK7F,789,1,True,True
B07YDTL13Y,54,1,True,True
B07YDYM4N5,3,1,False,False
B07YDYQ9ND,5,1,True,True
B07YF47G44,5,1,False,False
B07YF6R17M,19,1,False,False
B07YFDD6FM,5,1,False,False
B07YFG2JGK,96,1,True,True
B07YFGYYVQ,7,1,True,True
B07YFJV8J2,255,1,False,False
B07YFP5CLG,108,1,True,True
B07YFS4H6J,51,1,True,True
B07YFSLSBX,58,1,True,True
B07YFZ5W49,181,1,True,True
B07YG3C5YX,1,1,True,True
B07YG3G924,201,1,True,True
B07YG6MDZ9,204,1,True,True
B07YHB6QLQ,14,1,True,True
B07YHB9T41,290,1,True,True
B07YHCQC1J,61,1,False,False
B07YHF9RRD,9,1,False,False
B07YHHVXZ3,3,1,True,True
B07YHKYMJJ,627,1,True,True
B07YHQ5H98,18,1,True,True
B07YHTNKK9,5,1,True,True
B07YHZJ72K,62,1,True,True
B07YJ7M41Z,82,1,True,True
B07YJHVXGJ,8,1,False,False
B07YJJ8X13,43,1,True,True
B07YJP3XZW,535,1,True,True
B07YJTRT8W,99,1,True,True
B07YK12CGB,52,1,False,False
B07YKGBZ11,162,1,True,True
B07YKLSPC7,147,1,True,True
B07YKSC5CQ,36,1,True,True
B07YLDYHDB,8,1,False,False
B07YLKMRR1,10,1,False,False
B07YM2TP1T,9,1,True,True
B07YNJFW51,3,1,True,True
B07YP6WDHH,74,1,True,True
B07YP8VXZ3,14,1,False,False
B07YPNG8SD,113,1,True,True
B07YPP7HLK,50,1,True,True
B07YQNYSZ5,14,1,True,True
B07YRHHX93,139,1,True,True
B07YRKBQ63,55,1,False,False
B07YS31HXB,76,1,False,False
B07YS3L6J8,158,1,False,False
B07YS4568G,10,1,False,False
B07YS5T23F,55,1,False,False
B07YSFYK3Y,50,1,False,False
B07YTGPC76,12,1,True,True
B07YTH8W1S,32,1,True,True
B07YTJHPTL,323,1,True,True
B07YTQ7ZXW,8,1,True,True
B07YTS17VM,84,1,True,True
B07YTTX7KM,8,1,True,True
B07YTVJ6Q3,20,1,False,False
B07YTYCW17,53,1,False,False
B07YTZ1F5K,16,1,True,True
B07YV1J1LW,1,1,False,False
B07YV41VCZ,5,1,True,True
B07YV62ST7,3,1,False,False
B07YV6Q8PQ,13,1,True,True
B07YVDDV9J,15,1,True,True
B07YW3NSW8,28,1,True,True
B07YW3ZYQV,7,1,True,True
B07YW7TGNX,38,1,False,False
B07YW8SCZ9,13,1,False,False
B07YWBMBDS,193,1,True,True
B07YWGPTDJ,41,1,False,False
B07YWRR2S5,66,1,True,True
B07YWW93DL,22,1,True,True
B07YWZ8TB9,350,1,True,True
B07YX2CMYX,25,1,True,True
B07YX6WCLH,108,1,False,False
B07YXPJ42S,41,1,True,True
B07YXRXX86,211,1,True,True
B07YXV69KV,19,1,True,True
B07YXW2H31,10,1,True,True
B07YXXFKCY,14,1,False,False
B07YXZX7JG,41,1,True,True
B07YY115W9,3,1,False,False
B07YY1ZBF1,21,1,True,True
B07YY2BLQJ,437,1,False,False
B07YY2NXDM,597,1,True,True
B07YY7ZDTG,28,1,True,True
B07YY99K91,7,1,False,False
B07YYCCNY9,72,1,True,True
B07YYF5TQG,350,1,True,True
B07YYGSLSL,39,1,False,False
B07YYKSFBT,138,1,True,True
B07YYL3861,58,1,False,False
B07YYT9TBQ,25,1,False,False
B07YYW3BCF,7,1,True,True
B07YZ1FZJ6,78,1,True,True
B07YZ43VLM,1,1,False,False
B07YZ6MNRZ,64,1,True,True
B07YZCHLVQ,39,1,True,True
B07YZGY62X,17,1,True,True
B07YZHJCWM,5,1,True,True
B07YZHPHLD,32,1,True,True
B07Z19HFJS,14,1,True,True
B07Z19RYWV,4,1,False,False
B07Z1K1XWX,21,1,True,True
B07Z1TKCWZ,4,1,False,False
B07Z1V8NV3,18,1,False,False
B07Z218KGM,22,1,True,True
B07Z22RGCH,27,1,True,True
B07Z2QY9S1,32,1,False,False
B07Z2VQSBR,57,1,True,True
B07Z3959N1,37,1,True,True
B07Z3FG46V,668,1,True,True
B07Z3G194F,121,1,True,True
B07Z3KBWRW,42,1,True,True
B07Z3R9KLD,30,1,True,True
B07Z3SXDXY,12,1,True,True
B07Z4LPFZN,39,1,True,True
B07Z4TNQ25,11,1,False,False
B07Z4VG1PG,2,1,True,True
B07Z4Z1G9S,2,1,True,True
B07Z551ZMN,6,1,True,True
B07Z5HGYHJ,39,1,False,False
B07Z5K47ZV,123,1,False,False
B07Z5R9V4N,2,1,False,False
B07Z5Z2YSG,80,1,True,True
B07Z5Z3NXN,125,1,True,True
B07Z5ZQBTY,13,1,True,True
B07Z61L7QN,56,1,True,True
B07Z63WV3M,125,1,False,False
B07Z64CSTJ,236,1,True,True
B07Z64PJQ4,14,1,False,False
B07Z65JD87,13,1,True,True
B07Z66HQBH,434,1,True,True
B07Z6BGJS5,41,1,True,True
B07Z6CWBCQ,25,1,True,True
B07Z78XL9H,647,1,True,True
B07Z7DFG6Z,1,1,True,True
B07Z7NRQPL,15,1,True,True
B07Z7P96LS,102,1,True,True
B07Z7Q9RWJ,74,1,False,False
B07Z7S6VS2,34,1,False,False
B07Z7ST5K8,23,1,False,False
B07Z7V6DYV,67,1,True,True
B07Z7WMQ59,15,1,True,True
B07Z81ZLS1,221,1,True,True
B07Z85382Y,111,1,True,True
B07Z8MS3GG,46,1,True,True
B07Z8TRRL7,4,1,True,True
B07Z8WQ7DN,105,1,True,True
B07Z8ZWQYV,65,1,True,True
B07Z9P8FFC,15,1,False,False
B07Z9R8CSD,92,1,True,True
B07Z9VF6Y6,53,1,False,False
B07Z9X33MG,15,1,True,True
B07Z9YZ5T2,11,1,True,True
B07Z9ZXM2R,9,1,True,True
B07ZB8779X,145,1,True,True
B07ZCVMPK8,22,1,True,True
B07ZCVYB82,117,1,True,True
B07ZD2CCC5,426,1,True,True
B07ZD2NWWJ,6,1,False,False
B07ZD39R7P,7,1,True,True
B07ZDJ7YRZ,10,1,True,True
B07ZF4KXK1,35,1,True,True
B07ZF4TYDD,23,1,True,True
B07ZF5X3KQ,82,1,True,True
B07ZF8X26C,11,1,True,True
B07ZFBDY5N,31,1,True,True
B07ZFN8K7Y,6,1,False,False
B07ZFSBRSK,31,1,True,True
B07ZFY1ZB6,29,1,False,False
B07ZGBKCHJ,21,1,True,True
B07ZGD6SQ9,243,1,True,True
B07ZGDN16C,53,1,False,False
B07ZGDX4LS,48,1,False,False
B07ZGF6DLB,4,1,False,False
B07ZGP12GV,38,1,True,True
B07ZH4PT1G,243,1,True,True
B07ZH6TPT9,102,1,True,True
B07ZHN8YRZ,1,1,True,True
B07ZHYRN86,27,1,True,True
B07ZHZ3PVL,50,1,True,True
B07ZJ5NZGK,3,1,True,True
B07ZJBBHQP,104,1,True,True
B07ZJD245R,8,1,False,False
B07ZJX5B76,41,1,False,False
B07ZK5PRC8,12,1,False,False
B07ZK5QWT6,44,1,True,True
B07ZK7QT61,1,1,False,False
B07ZKFVRXN,9,1,True,True
B07ZKS153H,105,1,True,True
B07ZL3CY7N,4,1,False,False
B07ZLNGJB9,12,1,True,True
B07ZLTPWCP,5,1,False,False
B07ZLW1KGD,57,1,True,True
B07ZLW8ST3,11,1,True,True
B07ZM1VS5M,30,1,False,False
B07ZMCX2J3,5,1,True,True
B07ZMFBRKL,24,1,False,False
B07ZMX9JTD,24,1,True,True
B07ZNDCF8W,93,1,True,True
B07ZNJQ8JR,6,1,True,True
B07ZNQXGHZ,13,1,True,True
B07ZNSN4MZ,25,1,False,False
B07ZP1Z5LW,38,1,True,True
B07ZP5RJM4,265,1,False,False
B07ZP91QBP,42,1,False,False
B07ZPMX62N,26,1,True,True
B07ZPQXHNW,4,1,False,False
B07ZPSXT5L,181,1,True,True
B07ZPYS51Z,435,1,True,True
B07ZPZGK1Z,21,1,False,False
B07ZPZLK2P,30,1,True,True
B07ZQ1YY7P,25,1,True,True
B07ZQ3QQYJ,48,1,True,True
B07ZQ665KW,47,1,True,True
B07ZQ8KQKK,70,1,False,False
B07ZQD24KF,38,1,True,True
B07ZQJ2JQM,17,1,True,True
B07ZQKVBPP,96,1,False,False
B07ZQL15NZ,2,1,True,True
B07ZQM8BK5,1,1,True,True
B07ZQN613W,26,1,False,False
B07ZR4V7Z1,21,1,True,True
B07ZR9JM9N,8,1,False,False
B07ZR9S9X6,79,1,True,True
B07ZR9XBFS,124,1,True,True
B07ZRDT4ZP,574,1,True,True
B07ZRFWPHL,54,1,True,True
B07ZRGT8LR,75,1,True,True
B07ZRKSLL8,5,1,True,True
B07ZRQGW66,192,1,True,True
B07ZSFL1Z8,17,1,False,False
B07ZSK8CFQ,12,1,True,True
B07ZSYVSRZ,76,1,True,True
B07ZSZR956,4,1,True,True
B07ZT2ZN5R,84,1,True,True
B07ZT33HS6,41,1,False,False
B07ZT5BNCR,63,1,True,True
B07ZT8D5PN,184,1,True,True
B07ZT9F19Z,19,1,True,True
B07ZTB62GG,83,1,False,False
B07ZTPTFV8,3,1,True,True
B07ZV58ZHH,3,1,False,False
B07ZVCSMQD,7,1,True,True
B07ZVFHHJY,102,1,True,True
B07ZVM9FBH,28,1,True,True
B07ZVN72BV,14,1,True,True
B07ZVQ2HH9,141,1,True,True
B07ZWLDF98,27,1,True,True
B07ZWY6R4V,20,1,True,True
B07ZX22KJS,139,1,True,True
B07ZX48GJY,2,1,True,True
B07ZXCTCSV,6,1,False,False
B07ZXMKCH6,1,1,False,False
B07ZYG7T9Q,13,1,True,True
B07ZYGGY6F,20,1,True,True
B07ZYJ92DM,346,1,True,True
B07ZYRK97W,71,1,True,True
B07ZYRQ4PV,16,1,False,False
B07ZYSBJLF,17,1,False,False
B07ZYY4S77,1,1,False,False
B07ZZ4QWQV,17,1,True,True
B07ZZ4Z88L,79,1,True,True
B07ZZYWF3P,243,1,True,True
B08111WW8Z,13,1,True,True
B081175GPQ,24,1,True,True
B08118BZT2,4,1,True,True
B0811DL6MP,8,1,True,True
B0811WPJQG,149,1,False,False
B0811YRCHJ,32,1,True,True
B0811Z4DQS,4,1,True,True
B08121CC2G,64,1,True,True
B08127CGGM,166,1,True,True
B0812GK8NB,44,1,True,True
B081379YWT,4,1,True,True
B081398KQM,8,1,False,False
B08139F9HH,48,1,True,True
B0813H368B,8,1,False,False
B0814LVNG6,9,1,True,True
B0814TCYZM,146,1,True,True
B0815RBFHH,31,1,True,True
B0815TCBTV,2,1,True,True
B0815W8PQV,49,1,True,True
B081634BWF,13,1,False,False
B0816418VP,1,1,True,True
B0816RQ191,9,1,True,True
B0816SM731,19,1,True,True
B08175Y5S1,36,1,False,False
B0817JL1S1,96,1,False,False
B0817MLZVH,14,1,False,False
B0817XB869,122,1,True,True
B0818DHMD1,5,1,True,True
B08199V59F,8,1,True,True
B0819JP9CM,6,1,False,False
B0819JXL7X,40,1,True,True
B0819QR714,27,1,True,True
B0819VTCKM,28,1,True,True
B081C2SS98,40,1,True,True
B081C5VX35,3,1,True,True
B081C72QG4,104,1,True,True
B081CFP46Z,408,1,True,True
B081CGZGYQ,177,1,True,True
B081CM6B5F,69,1,True,True
B081D97V7W,3,1,False,False
B081DRMK68,43,1,True,True
B081DYHJ1J,521,1,True,True
B081F1BHCQ,106,1,True,True
B081F46JSY,161,1,True,True
B081F6YSH4,84,1,True,True
B081FZ33SK,55,1,True,True
B081GR5DTY,59,1,False,False
B081GVKXLN,33,1,True,True
B081H23N2T,79,1,True,True
B081H7ZZQT,4,1,True,True
B081J1MB4Z,44,1,True,True
B081JQHGGQ,13,1,True,True
B081JRD5K6,28,1,True,True
B081JS5XWL,183,1,True,True
B081JWR53P,116,1,True,True
B081K38Z2N,37,1,True,True
B081K7RGVV,8,1,False,False
B081KVY1T7,5,1,True,True
B081KWBMZ4,54,1,True,True
B081LTLK3F,23,1,True,True
B081MSHV55,4,1,False,False
B081MT6Y5B,381,1,True,True
B081MYJ6BV,3,1,False,False
B081NG6661,256,1,True,True
B081NGLX6G,24,1,True,True
B081NGYJQQ,39,1,True,True
B081PDHXWL,66,1,True,True
B081PR4XK8,17,1,False,False
B081PT7NMX,892,1,True,True
B081PX2PNP,19,1,True,True
B081Q2FSR8,318,1,True,True
B081Q5GWPM,79,1,True,True
B081Q5HPCM,3,1,False,False
B081R5ZN1K,38,1,False,False
B081R65FHH,205,1,True,True
B081S2J8LV,21,1,False,False
B081SK57DP,164,1,True,True
B081SPFH53,237,1,True,True
B081ST3BZF,27,1,True,True
B081STKXC2,2,1,False,False
B081SZTDN2,42,1,True,True
B081T14JPT,14,1,True,True
B081T1TQYG,14,1,True,True
B081T1XCBG,298,1,False,False
B081T898X9,318,1,True,True
B081T8QC65,90,1,False,False
B081TBNXZH,56,1,True,True
B081V29NBP,234,1,True,True
B081V67XMV,3,1,False,False
B081V8788F,55,1,True,True
B081WB8PJC,22,1,True,True
B081WPTV68,11,1,False,False
B081WT71JN,23,1,False,False
B081YFLF22,204,1,True,True
B081YFMLGQ,143,1,True,True
B081YKQ1RY,4,1,False,False
B081YQYVS3,8,1,True,True
B081YVGSWS,142,1,False,False
B081YYCXJH,30,1,True,True
B081ZN27R7,12,1,True,True
B081ZT3Q77,37,1,True,True
B082139G91,2,1,True,True
B08214JF34,10,1,True,True
B08214KJFL,36,1,True,True
B0821BYWW7,2,1,True,True
B0821DPRS7,2,1,True,True
B0821HV6R5,12,1,True,True
B0821NG44W,26,1,True,True
B082227JPK,19,1,True,True
B08223HFJC,29,1,True,True
B08224WBVW,41,1,False,False
B08225G6FB,24,1,True,True
B08225PFNF,1,1,False,False
B0822DCSWF,109,1,True,True
B0822PDBX3,20,1,True,True
B0823K26BR,140,1,False,False
B0823SH97H,40,1,True,True
B0823VR4HR,17,1,True,True
B0825FD6YC,11,1,False,False
B0827HTLKD,25,1,True,True
B0827LDCBN,25,1,True,True
B0827V3QB6,26,1,True,True
B0827WJYDQ,36,1,True,True
B0828G3PJB,12,1,True,True
B0828JMSVT,7,1,True,True
B0828Q2J4B,57,1,True,True
B0828QP2HC,39,1,True,True
B0828RP39M,64,1,True,True
B0828S1GFK,59,1,True,True
B08293P67Z,47,1,True,True
B0829F73YX,9,1,False,False
B0829RVK1Z,7,1,True,True
B0829SHMZW,66,1,False,False
B0829V8FYJ,84,1,True,True
B0829YDYCR,23,1,True,True
B0829ZRC2H,33,1,True,True
B082BCYXKT,214,1,True,True
B082CXYD36,8,1,True,True
B082CZZ1TM,42,1,True,True
B082D4X1KK,26,1,True,True
B082D7FK4L,34,1,True,True
B082D9FWQH,31,1,True,True
B082DB9FZ2,53,1,False,False
B082DBC2X1,232,1,True,True
B082DC526F,50,1,True,True
B082DZFM3T,13,1,True,True
B082DZSF5W,133,1,True,True
B082F3D7MT,8,1,True,True
B082F4MFJP,17,1,True,True
B082F5XNSH,16,1,True,True
B082F61C35,124,1,True,True
B082F65KF8,1,1,True,True
B082FQSVX5,17,1,False,False
B082FTCFHN,7,1,True,True
B082FVPBSQ,32,1,True,True
B082FX1B2T,38,1,True,True
B082G62FQ7,160,1,True,True
B082G656BK,77,1,True,True
B082G7FKJ3,57,1,True,True
B082GGWWYW,8,1,False,False
B082GSZ14L,29,1,True,True
B082H9SZF8,6,1,True,True
B082H9YFD6,141,1,True,True
B082HBBQM1,10,1,False,False
B082HDMBFT,268,1,True,True
B082HDSHFP,3,1,False,False
B082HJCJ6P,37,1,True,True
B082HKPN8T,627,1,True,True
B082HQ8DXT,16,1,False,False
B082HQVZW2,286,1,True,True
B082HTYTTX,68,1,True,True
B082J52VXY,143,1,True,True
B082J5LCFX,15,1,True,True
B082J6HPK4,191,1,False,False
B082K7FJNP,46,1,True,True
B082KBBF9Q,30,1,True,True
B082KDGY9D,8,1,True,True
B082KDNSFN,64,1,True,True
B082KF92WD,81,1,True,True
B082KFV49Z,7,1,True,True
B082KFVZLK,13,1,True,True
B082KFWHS4,30,1,True,True
B082KLKH4M,9,1,True,True
B082KRQYP5,44,1,True,True
B082KTN4W8,21,1,False,False
B082KYT54P,33,1,True,True
B082LQ72F9,14,1,False,False
B082LT16GZ,9,1,True,True
B082LVM5S8,11,1,True,True
B082M1KR67,10,1,True,True
B082M1X1XT,53,1,True,True
B082M2JFWQ,54,1,True,True
B082MK5JVC,17,1,True,True
B082MK5YJ2,1,1,False,False
B082MQFF8Z,12,1,True,True
B082MRRB5S,12,1,False,False
B082NCFG69,8,1,True,True
B082NLS4HQ,78,1,True,True
B082NPV512,1,1,True,True
B082NRC1W6,141,1,True,True
B082NRLTLD,6,1,True,True
B082NWCDHY,90,1,True,True
B082NXWCMW,32,1,True,True
B082P6DW61,3,1,False,False
B082PHHTJD,5,1,False,False
B082PPNWZN,130,1,True,True
B082PRZKQ3,29,1,True,True
B082PXTFLC,4,1,True,True
B082PZ2XP2,6,1,True,True
B082Q1N3ZG,144,1,True,True
B082Q1XVZR,4,1,True,True
B082QPRYNK,10,1,False,False
B082QZD2XS,40,1,False,False
B082RHQG1K,10,1,False,False
B082RT6GKW,2,1,True,True
B082S8NVSJ,5,1,True,True
B082S9PBHK,93,1,True,True
B082SD8WP4,199,1,True,True
B082SKRGPS,20,1,True,True
B082SN2R64,33,1,False,False
B082SPXD5Z,27,1,True,True
B082SPYF1S,13,1,True,True
B082SS3KGR,5,1,True,True
B082STMWB8,16,1,True,True
B082SVF8SB,99,1,True,True
B082SVSDZC,8,1,False,False
B082T2KGC4,54,1,False,False
B082TM5VQV,24,1,False,False
B082TXCCV7,103,1,True,True
B082TYRM9F,101,1,True,True
B082V2NGFG,16,1,False,False
B082V7VGX5,28,1,False,False
B082VRLQM8,56,1,True,True
B082VT4BST,12,1,True,True
B082W5V95W,209,1,True,True
B082WBDLQR,17,1,True,True
B082WDL3F4,22,1,False,False
B082WSQXDM,39,1,True,True
B082WVFLSW,2,1,True,True
B082WXCM5W,387,1,False,False
B082WY3DMF,17,1,False,False
B082X185SF,409,1,True,True
B082X1R8RT,49,1,True,True
B082X1T1PC,5,1,False,False
B082X271FC,519,1,True,True
B082X696MN,86,1,True,True
B082X6L813,700,1,True,True
B082X8K9TN,112,1,True,True
B082XPK11P,3,1,False,False
B082XPR6PN,32,1,True,True
B082Y5JYQQ,80,1,False,False
B082YCTHK1,15,1,True,True
B082YD2CYZ,8,1,True,True
B082YPSWQ7,5,1,True,True
B082YX9523,21,1,True,True
B082YYTJXW,26,1,True,True
B082YZLNVD,58,1,True,True
B082Z8RX98,12,1,True,True
B082ZH7PDV,9,1,True,True
B083195SBV,219,1,True,True
B0831B3S28,83,1,True,True
B0831QC7TG,3,1,True,True
B0832L4ZCD,153,1,False,False
B0832Q1FSQ,67,1,True,True
B0832SN86Z,86,1,True,True
B0832VVDXK,35,1,False,False
B0832Y71J5,158,1,True,True
B0833379F6,23,1,True,True
B0833SLV4Y,42,1,True,True
B0833XCFYJ,54,1,True,True
B0833ZCKPQ,148,1,True,True
B08341H284,9,1,True,True
B083471WYM,47,1,True,True
B0834C14VP,25,1,True,True
B0834JCG3T,7,1,True,True
B0834K92SQ,7,1,True,True
B0834KGYGX,15,1,True,True
B0834L5HKV,29,1,True,True
B0834LML78,47,1,True,True
B0834P488Q,66,1,True,True
B0834TBVQH,15,1,False,False
B0834W7XKV,78,1,True,True
B0834XC5CW,16,1,True,True
B08351RD5W,50,1,True,True
B08353DNT3,190,1,True,True
B08353LT1K,29,1,True,True
B08353PGPF,9,1,False,False
B08357259W,2,1,False,False
B0835Q9Y6M,68,1,True,True
B0836BHNWJ,389,1,True,True
B0836CH7TG,2,1,True,True
B0836MYP5Y,64,1,True,True
B0836QMWFM,318,1,True,True
B0836QVLD3,89,1,True,True
B0836T33H6,97,1,True,True
B0836T7F6Y,15,1,True,True
B0836VV4J5,13,1,True,True
B0836WQLWR,1137,1,True,True
B0836XG125,56,1,True,True
B0837138KB,102,1,True,True
B0837S7VJY,2,1,True,True
B0837THTX1,2,1,True,True
B0838GQFNP,32,1,True,True
B0838WY6VP,11,1,True,True
B08393XK37,41,1,True,True
B08395B6RB,22,1,True,True
B08397ND31,2,1,True,True
B083988KK3,171,1,True,True
B0839B6FCL,13,1,True,True
B0839CMX9X,6,1,True,True
B0839DT54C,81,1,True,True
B0839DX9T4,14,1,True,True
B083B6SDBT,44,1,True,True
B083BBNH87,247,1,True,True
B083BC2VWW,18,1,True,True
B083BCQRTD,31,1,True,True
B083BDDY85,76,1,True,True
B083BKJF5P,38,1,True,True
B083BKQXBC,43,1,True,True
B083BR51PX,6,1,False,False
B083BVR6V2,48,1,False,False
B083C11G1K,13,1,True,True
B083CV9HGR,74,1,True,True
B083CWHYQJ,78,1,False,False
B083D2BXJS,6,1,True,True
B083DFWPBY,12,1,True,True
B083DGFP33,90,1,True,True
B083DL4N93,120,1,True,True
B083DL9WTK,396,1,True,True
B083DM6DCQ,6,1,True,True
B083DQYPVK,14,1,True,True
B083DR7XFB,198,1,True,True
B083DRY6C2,2,1,True,True
B083DSYS1W,64,1,True,True
B083F493DK,220,1,True,True
B083FK32B3,2,1,False,False
B083FLFFL9,61,1,True,True
B083FMNP5F,24,1,True,True
B083FQR6B8,13,1,True,True
B083FW3RWJ,107,1,True,True
B083FX8XRJ,4,1,True,True
B083FXWBZF,28,1,True,True
B083FY4ZDB,27,1,True,True
B083GCR9MW,7,1,True,True
B083GL9H6S,53,1,True,True
B083GLQDNX,21,1,False,False
B083GNJ6R1,28,1,True,True
B083H5Y773,36,1,True,True
B083HBCVKL,38,1,True,True
B083HBMKM6,212,1,True,True
B083HHLQQY,36,1,True,True
B083HW6RT3,7,1,True,True
B083HXSFBD,50,1,True,True
B083HY668N,95,1,True,True
B083J2M8JN,4,1,True,True
B083J36134,189,1,True,True
B083J75P7F,36,1,True,True
B083J75TVT,5,1,True,True
B083J89VQH,30,1,True,True
B083JT72XG,86,1,True,True
B083JXVH8S,164,1,True,True
B083JY31NG,470,1,True,True
B083JZ9PJL,572,1,True,True
B083JZVL7H,15,1,True,True
B083K51HYD,21,1,True,True
B083K9Q6TT,64,1,True,True
B083KB1WSP,83,1,True,True
B083L468HG,91,1,True,True
B083LM2W2W,365,1,True,True
B083LN47G5,12,1,True,True
B083LTTMVR,19,1,False,False
B083LYCB4H,107,1,True,True
B083LZY5CB,53,1,True,True
B083M1V3ZC,32,1,False,False
B083M589WQ,248,1,True,True
B083M7HJTR,522,1,True,True
B083NJ1XS3,85,1,True,True
B083NPT362,16,1,True,True
B083NPT4CL,28,1,True,True
B083NPW1LF,37,1,True,True
B083NQB9XJ,7,1,False,False
B083NT36M2,84,1,True,True
B083NVDKNZ,4,1,True,True
B083NZ7ZYM,12,1,True,True
B083NZP8WP,46,1,True,True
B083P1HY43,1213,1,True,True
B083P2TTDL,128,1,True,True
B083P68GRW,20,1,True,True
B083P6BW4L,8,1,False,False
B083P6HPKT,5,1,True,True
B083PRCZDM,1077,1,True,True
B083PWVHPY,4,1,True,True
B083PY842Y,4,1,True,True
B083PYLWKZ,157,1,True,True
B083PYT8CV,69,1,False,False
B083PYTTMV,40,1,True,True
B083Q2L4VZ,877,1,True,True
B083Q2P9KH,19,1,True,True
B083Q83TJQ,58,1,True,True
B083QF3YR4,36,1,True,True
B083QGY914,185,1,True,True
B083QX1CF5,61,1,True,True
B083QYCDFX,21,1,False,False
B083RSBSLT,25,1,False,False
B083RT1KCB,29,1,True,True
B083SJBJ42,3,1,True,True
B083SK6ZWD,73,1,False,False
B083SMF3FN,2,1,True,True
B083SQSLBJ,24,1,True,True
B083TFPP2M,18,1,True,True
B083TL8RPJ,79,1,True,True
B083TLJH5L,5,1,True,True
B083TMHQL5,34,1,True,True
B083TQCZ67,3,1,False,False
B083TQQ4LD,21,1,True,True
B083V1BK2V,15,1,True,True
B083V2XVX2,24,1,True,True
B083V3FVHP,32,1,True,True
B083V3H4F5,63,1,True,True
B083V3YNW8,17,1,True,True
B083VWGQFJ,62,1,True,True
B083W1R5MX,1,1,False,False
B083W7RSS6,224,1,False,False
B083WDPP6K,13,1,True,True
B083WDVSYY,82,1,True,True
B083WGCTBZ,155,1,False,False
B083WK6L17,174,1,True,True
B083WLVZB1,9,1,True,True
B083X9Z93S,8,1,False,False
B083XBG1L9,8,1,True,True
B083XG2KGZ,92,1,True,True
B083XMWFKZ,42,1,True,True
B083XSTK7H,725,1,True,True
B083XVQYS8,16,1,True,True
B083XYXFV6,20,1,True,True
B083Y4XHPY,11,1,True,True
B083Z9H1P4,34,1,True,True
B083ZP9Q3Q,7,1,False,False
B0841GZ2D6,17,1,True,True
B08454HM1Q,128,1,True,True
B08467FTJP,10,1,False,False
B084B1BBJW,9,1,False,False
B084D151JK,18,1,True,True
B084FDPJG6,30,1,True,True
B084FDVBJB,38,1,True,True
B084JQ67MM,11,1,True,True
B084L86VTX,88,1,True,True
B084M9W9GJ,35,1,True,True
B084MH41S6,18,1,True,True
B084MJHV34,34,1,True,True
B084NVW6BW,3,1,True,True
B084P98MT9,13,1,True,True
B084P9RXC6,369,1,True,True
B084RRCXDB,25,1,True,True
B084SSWJ4Q,201,1,True,True
B084TGMTCQ,14,1,True,True
B084TK1QHY,13,1,True,True
B084V22XBD,85,1,True,True
